0.074449;0.000168;[256, 128, 64, 32, 16];44818;1000;10;190;497;0.000100;67.354259;0.282695
0.075313;0.000132;[256, 128, 64, 32, 16];44818;1000;10;190;497;0.000100;69.646782;0.279075
0.066212;0.000128;[256, 128, 64, 32, 16];44818;1000;10;190;497;0.000100;68.214994;0.270543
0.073877;0.000536;[256, 128, 64, 32, 16];44818;1000;10;190;497;0.000100;68.900219;0.287463
2.065417;2.100414;[256, 128, 64, 32, 16];44818;1;10;190;497;0.000100;0.118534;0.275480
2.150458;2.169529;[256, 128, 64, 32, 16];44818;1;10;190;497;0.000100;0.122709;0.273766
2.028378;2.114508;[256];1538;1;10;190;497;0.000100;0.043778;0.221740
2.179681;2.380868;[256];1538;1;10;190;497;0.000100;0.060526;0.163052
0.114018;0.099922;[256];1538;100;10;190;497;0.000100;2.020167;0.149495
0.114503;0.100252;[256];1538;100;10;190;497;0.000100;2.050051;0.170978
0.112011;0.098208;[50];302;500;10;190;497;0.000100;8.523792;0.176992
0.118413;0.106797;[10, 10];172;500;10;190;497;0.000100;8.805531;0.244503
0.110738;0.097646;[32, 32];1250;500;10;190;497;0.000100;9.445935;0.266543
0.104425;0.087998;[32, 32];1250;500;10;190;497;0.000100;9.285303;0.244415
0.212851;0.199994;[32, 32];1250;500;10;190;497;0.000100;9.362819;0.257819
0.102734;0.085248;[32, 32];1250;500;10;190;497;0.000100;9.391242;0.242692
0.109212;0.095312;[32, 32];1250;500;10;190;497;0.000100;9.311569;0.243945
0.111737;0.096693;[256];1538;500;10;190;497;0.000100;9.200132;0.187369
0.108676;0.092237;[256];1538;500;10;190;497;0.000100;9.265160;0.231112
0.104738;0.083968;[256];1538;500;10;190;497;0.000100;8.997340;0.188602
0.136993;0.124547;[256];1538;500;10;190;497;0.000100;8.744146;0.218528
0.105263;0.083163;[256];1538;500;10;190;497;0.000100;9.078451;0.197224
0.085982;0.043320;[256, 128];34178;500;10;190;497;0.000100;32.540134;0.268018
0.120534;0.001807;[256, 128];34178;500;50;190;497;0.000100;5.153998;0.266983
0.119560;0.001933;[256, 128];34178;500;50;190;497;0.000100;5.176036;0.250656
0.081771;0.019419;[256, 128];34178;500;5;190;497;0.000100;67.561504;0.259693
0.711732;0.750977;[256, 128];34178;500;5;190;497;0.000100;61.748469;0.246187
0.101900;0.083366;[256, 128];34178;500;5;190;497;0.000100;67.112195;0.255646
0.105635;0.088451;[50];302;500;5;190;497;0.000100;16.305141;0.174483
0.106107;0.089607;[50, 25];1527;200;5;190;497;0.000100;7.300552;0.204420
0.098637;0.071393;[256, 128];34178;200;5;190;497;0.000100;25.409399;0.275004
0.088363;0.055609;[256, 128, 128];50690;200;5;190;497;0.000100;25.740132;0.269841
0.088391;0.055774;[32, 200, 200, 256];98898;200;5;190;497;0.000100;33.722347;0.301021
0.104466;0.083561;[100, 100];10702;200;5;190;497;0.000100;13.663353;0.244494
0.084322;0.035537;[100, 100];10702;1000;20;190;497;0.000100;16.156349;0.267195
0.082622;0.032289;[200, 100];21102;1000;20;190;497;0.000100;23.857154;0.277555
0.102888;0.079518;[64, 32];2402;1000;20;190;497;0.000100;9.486181;0.245803
1.767913;1.732779;[64, 32];2402;100;20;190;497;0.000010;0.962131;0.252798
0.165367;0.161719;[64, 32];2402;100;20;190;497;0.000100;0.955143;0.256869
0.616400;0.595976;[64, 32];2402;500;20;190;497;0.000010;4.697588;0.242069
0.083494;0.026288;[64, 32];2402;500;20;190;497;0.001000;4.808325;0.260006
0.087304;0.035460;[64, 32];2402;500;20;190;497;0.010000;4.734252;0.263047
0.091203;0.008899;[64, 32];2402;1000;20;190;497;0.010000;9.520278;0.261245
0.083468;0.023629;[64, 32];2402;500;10;190;497;0.001000;9.102501;0.248754
0.118770;0.001682;[64, 32];2402;500;50;190;497;0.001000;1.735235;0.249822
0.083084;0.007637;[64, 32];2402;500;20;190;497;0.001000;4.726087;0.254807
0.109193;0.005711;[64, 32];2402;500;1;190;497;0.001000;90.315491;0.237885
0.065096;0.037179;[64, 32];2402;500;20;1000;497;0.001000;25.877096;0.244742
0.095346;0.095301;[64, 32];2402;500;20;1000;497;0.000100;25.846765;0.262937
0.127816;0.133674;[64, 32];2402;500;20;1000;497;0.100000;25.689620;0.260199
0.064319;0.039373;[64, 32, 16];2898;500;20;1000;497;0.001000;27.557575;0.254372
0.056429;0.025091;[64, 64];4546;500;20;1000;497;0.001000;29.043654;0.257769
0.074492;0.016130;[100, 100];10702;500;20;1000;497;0.001000;46.309233;0.265952
0.085386;0.019637;[50, 50];2852;500;20;1000;497;0.001000;26.052451;0.259007
0.060358;0.036318;[60, 60];4022;500;20;1000;497;0.001000;27.251250;0.238519
0.061090;0.038540;[60, 30];2132;500;20;1000;497;0.001000;25.874073;0.269005
0.058118;0.022660;[64, 64];4546;500;20;1000;497;0.001000;29.103149;0.254803
0.062275;0.031394;[65, 65];4682;500;20;1000;497;0.001000;29.501429;0.237411
0.061755;0.029128;[64, 70];4948;500;20;1000;497;0.001000;30.089983;0.256088
0.053350;0.030411;[64, 60];4278;500;20;1000;497;0.001000;27.969385;0.227964
0.073538;0.030323;[64, 42];3072;500;20;1000;497;0.001000;26.599799;0.253949
0.069020;0.001157;[64, 64];4546;500;20;190;497;0.001000;5.279614;0.249130
0.124931;0.000442;[64, 64];4546;500;20;100;497;0.001000;2.874604;0.261433
0.124010;0.000182;[64, 64];4546;500;10;100;497;0.001000;5.931241;0.253008
0.122775;0.001226;[64];386;500;10;100;497;0.001000;4.368823;0.182802
0.116591;0.003574;[64];386;200;10;100;497;0.001000;1.792258;0.198635
0.129160;0.003087;[64];386;100;1;100;497;0.001000;8.191256;0.178256
0.129559;0.003323;[64, 32];2402;100;1;100;497;0.001000;8.895940;0.255703
0.152135;0.004106;[256, 128, 64];42306;100;1;100;497;0.001000;34.308526;0.272367
0.125530;0.000500;[256, 128, 64];42306;100;10;100;497;0.001000;3.684657;0.283529
0.127855;0.000866;[256, 128, 64];42306;100;10;100;497;0.001000;3.547203;0.272614
0.125757;0.001045;[256, 128, 64];42306;100;10;100;497;0.001000;3.498899;0.283061
0.328375;0.218391;[64];386;100;10;100;497;0.000100;0.914255;0.176603
0.150074;0.051341;[64];386;200;10;100;497;0.000100;1.771830;0.208751
0.124599;0.020590;[64];386;300;10;100;497;0.000100;2.705889;0.191929
0.151628;0.050948;[32];194;300;10;100;497;0.000100;2.610740;0.220882
0.164336;0.069599;[32];194;250;10;100;497;0.000100;2.199845;0.209869
0.220063;0.122807;[32];194;200;10;100;497;0.000100;1.747086;0.190945
0.117145;0.005039;[32];194;200;10;100;497;0.001000;1.743458;0.178747
0.129167;0.004822;[32];194;200;10;100;497;0.010000;1.721659;0.185915
0.160715;0.020962;[32];194;200;10;100;497;0.100000;1.784214;0.190859
1.682856;1.561971;[32];194;200;10;100;497;0.500000;1.722809;0.206059
0.187706;0.092548;[32];194;200;10;100;497;0.000100;1.752760;0.194468
0.116033;0.004279;[32];194;200;10;100;497;0.001000;1.758724;0.201612
0.119811;0.002224;[32, 16];690;200;10;100;497;0.001000;1.874947;0.232702
0.119886;0.002944;[32, 16, 8];810;200;10;100;497;0.001000;2.159705;0.276222
0.120335;0.002159;[128];770;200;10;100;497;0.001000;1.830035;0.170832
0.117528;0.003713;[128];770;100;10;100;497;0.001000;0.929782;0.199808
0.121020;0.002183;[128];770;200;10;100;497;0.001000;1.813667;0.187212
0.119875;0.002748;[128];770;150;10;100;497;0.001000;1.392596;0.192506
0.129100;0.003520;[128];770;100;1;100;497;0.001000;8.285248;0.206968
0.121992;0.001608;[128, 64];8898;100;10;100;497;0.001000;1.645413;0.248785
0.125508;0.000968;[128, 64, 32];10914;100;10;100;497;0.001000;1.673840;0.262837
0.132022;0.002009;[128, 64, 32];10914;100;10;100;499983;0.001000;1.649876;251.971453
0.124166;0.000908;[128, 64, 32];10914;100;10;100;497;0.001000;1.587572;0.226146
